912.0,-154.0,933.0,17.0

905.0,-172.0,797.0,35.0

897.0,-162.0,914.0,17.0

958.0,-172.0,915.0,25.0

934.0,-171.0,930.0,26.0

983.0,-194.0,949.0,40.0

998.0,-176.0,740.0,24.0

923.0,-156.0,890.0,12.0

970.0,-192.0,932.0,23.0

902.0,-155.0,930.0,23.0

914.0,-151.0,930.0,11.0

836.0,-186.0,710.0,14.0

787.0,-158.0,930.0,30.0

923.0,-179.0,718.0,20.0

948.0,-168.0,830.0,37.0

777.0,-167.0,857.0,19.0

767.0,-185.0,949.0,24.0

974.0,-196.0,775.0,34.0

713.0,-177.0,936.0,22.0

936.0,-152.0,783.0,11.0

893.0,-200.0,930.0,19.0

715.0,-166.0,945.0,23.0

902.0,-155.0,930.0,23.0

834.0,-177.0,930.0,21.0

955.0,-181.0,911.0,17.0

711.0,-187.0,938.0,22.0

934.0,-176.0,930.0,22.0

927.0,-172.0,711.0,32.0

779.0,-180.0,711.0,24.0

793.0,-155.0,935.0,9.0

912.0,-170.0,930.0,27.0

904.0,-166.0,722.0,22.0

788.0,-175.0,701.0,13.0

924.0,-154.0,940.0,33.0

701.0,-184.0,851.0,22.0

935.0,-184.0,824.0,22.0

959.0,-160.0,813.0,33.0

929.0,-156.0,886.0,27.0

928.0,-164.0,716.0,31.0

909.0,-191.0,986.0,5.0

836.0,-198.0,930.0,25.0

710.0,-159.0,930.0,25.0

952.0,-169.0,940.0,22.0

911.0,-154.0,944.0,22.0

921.0,-192.0,975.0,7.0

896.0,-192.0,905.0,22.0

934.0,-170.0,960.0,34.0

935.0,-198.0,930.0,21.0

917.0,-167.0,997.0,22.0

918.0,-164.0,930.0,22.0

743.0,-164.0,717.0,22.0

916.0,-160.0,712.0,22.0

934.0,-185.0,710.0,14.0

764.0,-192.0,988.0,14.0

970.0,-194.0,858.0,21.0

791.0,-181.0,930.0,21.0

936.0,-178.0,846.0,11.0

905.0,-198.0,880.0,17.0

935.0,-179.0,920.0,36.0

924.0,-194.0,947.0,8.0

935.0,-167.0,738.0,25.0

935.0,-185.0,959.0,22.0

952.0,-176.0,974.0,10.0

921.0,-191.0,802.0,16.0

908.0,-190.0,727.0,32.0

934.0,-160.0,961.0,7.0

935.0,-155.0,937.0,25.0

941.0,-184.0,943.0,36.0

839.0,-185.0,933.0,15.0

827.0,-159.0,820.0,15.0

935.0,-195.0,808.0,10.0

952.0,-179.0,921.0,27.0

921.0,-177.0,792.0,16.0

930.0,-172.0,746.0,22.0

976.0,-186.0,947.0,9.0

848.0,-150.0,957.0,16.0

935.0,-163.0,987.0,27.0

815.0,-156.0,920.0,21.0

949.0,-169.0,869.0,10.0

806.0,-179.0,967.0,31.0

894.0,-151.0,989.0,13.0

794.0,-181.0,961.0,9.0

906.0,-195.0,747.0,27.0

748.0,-160.0,838.0,19.0

952.0,-154.0,742.0,19.0

951.0,-150.0,968.0,15.0

899.0,-181.0,839.0,14.0

728.0,-191.0,764.0,22.0

941.0,-174.0,979.0,40.0

946.0,-177.0,936.0,22.0

781.0,-152.0,992.0,21.0

967.0,-184.0,924.0,30.0

818.0,-155.0,713.0,21.0

725.0,-156.0,912.0,10.0

739.0,-156.0,870.0,7.0

879.0,-164.0,943.0,16.0

920.0,-167.0,880.0,37.0

932.0,-166.0,747.0,26.0

951.0,-179.0,811.0,32.0

908.0,-179.0,897.0,32.0

926.0,-196.0,957.0,21.0

905.0,-199.0,953.0,16.0

910.0,-157.0,806.0,27.0

937.0,-175.0,932.0,26.0

723.0,-158.0,930.0,25.0

916.0,-165.0,729.0,38.0

889.0,-194.0,927.0,22.0

986.0,-153.0,815.0,22.0

893.0,-164.0,852.0,22.0

950.0,-185.0,931.0,25.0

903.0,-165.0,923.0,26.0

863.0,-169.0,717.0,24.0

937.0,-173.0,742.0,26.0

821.0,-195.0,832.0,38.0

730.0,-178.0,927.0,31.0

920.0,-171.0,924.0,13.0

863.0,-179.0,922.0,26.0

918.0,-172.0,923.0,8.0

706.0,-197.0,864.0,6.0

905.0,-199.0,953.0,16.0

761.0,-167.0,979.0,9.0

978.0,-161.0,769.0,23.0

904.0,-165.0,951.0,9.0

817.0,-190.0,864.0,13.0

942.0,-165.0,719.0,20.0

906.0,-184.0,930.0,14.0

841.0,-180.0,924.0,39.0

903.0,-165.0,736.0,33.0

934.0,-164.0,931.0,15.0

810.0,-161.0,930.0,24.0

980.0,-158.0,973.0,27.0

915.0,-151.0,935.0,23.0

810.0,-152.0,830.0,13.0

844.0,-167.0,898.0,36.0

883.0,-199.0,953.0,24.0

929.0,-166.0,977.0,19.0

760.0,-188.0,927.0,36.0

930.0,-191.0,845.0,15.0

792.0,-158.0,846.0,29.0

867.0,-185.0,709.0,30.0

913.0,-171.0,965.0,9.0

801.0,-167.0,931.0,17.0

946.0,-171.0,927.0,20.0

940.0,-172.0,993.0,5.0

866.0,-159.0,929.0,32.0

843.0,-173.0,926.0,30.0

784.0,-193.0,784.0,24.0

791.0,-198.0,962.0,27.0

859.0,-162.0,930.0,19.0

974.0,-180.0,906.0,20.0

791.0,-179.0,978.0,36.0

890.0,-199.0,889.0,16.0

777.0,-162.0,930.0,30.0

896.0,-174.0,892.0,22.0

918.0,-173.0,939.0,22.0

761.0,-192.0,954.0,20.0

857.0,-169.0,890.0,5.0

715.0,-160.0,954.0,24.0

718.0,-175.0,880.0,37.0

851.0,-179.0,828.0,33.0

952.0,-186.0,921.0,27.0

993.0,-171.0,714.0,26.0

